id,calories,proteins,fat,carbohydrate,name,kategori,protein_density,fat_ratio,pct_cal_from_fat,pct_cal_from_protein,pct_cal_from_carb,risiko_kolesterol,is_recommended
216,210.0,1.6,6.6,35.8,Combro,Sedang,0.0076,0.0313,28.15,3.03,67.87,0,0
217,241.0,16.0,25.0,0.0,Corned Beef,Tinggi Protein & Lemak,0.0661,0.1033,92.98,26.45,0.0,2,0
218,96.0,6.8,5.9,3.8,Coto Mangkasara Kuda Masakan,Sedang,0.0701,0.0608,54.74,28.04,15.67,0,1
219,84.0,6.0,6.0,1.4,Coto Mangkasara Sapi Masakan,Sedang,0.0706,0.0706,63.53,28.24,6.59,0,1
220,145.0,27.0,2.3,0.0,Cue Selar Kuning,"Tinggi Protein, Rendah Lemak",0.1849,0.0158,14.18,73.97,0.0,0,1
221,12.0,0.1,0.1,5.0,Cuka,Rendah Lemak & Karbo,0.0077,0.0077,6.92,3.08,153.85,0,0
222,265.0,40.6,10.1,0.0,Cumi-Cumi Goreng,Sedang,0.1526,0.038,34.17,61.05,0.0,1,0
223,75.0,16.1,0.7,0.1,Cumi-Cumi Segar,"Tinggi Protein, Rendah Lemak",0.2118,0.0092,8.29,84.74,0.53,0,1
224,190.0,19.1,12.0,0.0,Daging Anak Sapi,Sedang,0.1,0.0628,56.54,40.0,0.0,1,0
225,191.0,32.0,6.0,0.0,Daging Asap,Sedang,0.1667,0.0312,28.12,66.67,0.0,0,1
226,457.0,11.6,45.0,0.0,Daging Babi Gemuk,Tinggi Lemak,0.0253,0.0983,88.43,10.13,0.0,2,0
227,376.0,14.1,35.0,0.0,Daging Babi Kurus,Tinggi Lemak,0.0374,0.0928,83.55,14.96,0.0,2,0
228,206.0,17.1,14.8,0.0,Daging Domba,Sedang,0.0826,0.0715,64.35,33.04,0.0,1,0
229,154.0,16.6,9.2,0.0,Daging Kambing,Sedang,0.1071,0.0594,53.42,42.84,0.0,1,1
230,84.0,18.7,0.5,0.0,Daging Kerbau,"Tinggi Protein, Rendah Lemak",0.22,0.0059,5.29,88.0,0.0,0,1
231,118.0,18.1,4.1,0.9,Daging Kuda,Sedang,0.1521,0.0345,31.01,60.84,3.03,0,1
232,207.0,18.8,14.0,0.0,Daging Sapi,Sedang,0.0904,0.0673,60.58,36.15,0.0,1,0
233,27.0,1.3,0.6,4.0,Daun Bangun-Bangun Segar,Rendah Lemak & Karbo,0.0464,0.0214,19.29,18.57,57.14,0,0
234,29.0,1.8,0.7,5.2,Daun Bawang,Rendah Lemak & Karbo,0.06,0.0233,21.0,24.0,69.33,0,0
235,41.0,2.0,0.3,7.8,Daun Bawang  Merah Segar,Rendah Lemak & Karbo,0.0476,0.0071,6.43,19.05,74.29,0,0
236,41.0,2.7,1.0,7.3,Daun Bebuas Segar,Rendah Lemak & Karbo,0.0643,0.0238,21.43,25.71,69.52,0,0
237,50.0,4.4,1.4,7.8,Daun Belem Segar,Rendah Lemak & Karbo,0.0863,0.0275,24.71,34.51,61.18,0,0
238,42.0,1.8,0.5,9.4,Daun Beluntas,Rendah Lemak & Karbo,0.0419,0.0116,10.47,16.74,87.44,0,0
239,122.0,6.0,1.0,26.0,Daun Cincau,Rendah Lemak,0.0488,0.0081,7.32,19.51,84.55,0,1
240,60.0,3.1,0.3,14.0,Daun Gandaria,Rendah Lemak & Karbo,0.0508,0.0049,4.43,20.33,91.8,0,0
241,58.0,2.9,0.7,10.0,Daun Gedi Besar Segar,Rendah Lemak & Karbo,0.0492,0.0119,10.68,19.66,67.8,0,0
242,30.0,1.3,0.7,5.8,Daun Gelang Segar,Rendah Lemak & Karbo,0.0419,0.0226,20.32,16.77,74.84,0,0
243,50.0,4.6,0.9,7.0,Daun Gunda Bali Segar,Rendah Lemak & Karbo,0.0902,0.0176,15.88,36.08,54.9,0,0
244,62.0,4.2,0.9,9.2,Daun Gunda Serang Segar,Rendah Lemak & Karbo,0.0667,0.0143,12.86,26.67,58.41,0,0
245,73.0,4.6,0.5,16.2,Daun Jambu Mete Muda,Rendah Lemak,0.0622,0.0068,6.08,24.86,87.57,0,0
246,34.0,3.8,0.5,5.3,Daun Jampang Segar,Rendah Lemak & Karbo,0.1086,0.0143,12.86,43.43,60.57,0,0
247,93.0,5.0,1.3,15.3,Daun Jawaw Seluang Segar,Rendah Lemak,0.0532,0.0138,12.45,21.28,65.11,0,1
248,27.0,2.1,0.7,4.4,Daun Jonghe Segar,Rendah Lemak & Karbo,0.075,0.025,22.5,30.0,62.86,0,0
249,36.0,2.9,0.6,6.8,Daun Kacang Ma Segar,Rendah Lemak & Karbo,0.0784,0.0162,14.59,31.35,73.51,0,0
250,34.0,4.1,0.4,5.8,Daun Kacang Panjang,Rendah Lemak & Karbo,0.1171,0.0114,10.29,46.86,66.29,0,0
251,40.0,3.7,0.3,8.0,Daun Kacang Panjang Kukus,Rendah Lemak & Karbo,0.0902,0.0073,6.59,36.1,78.05,0,0
252,30.0,3.1,0.3,5.8,Daun Kacang Panjang Segar,Rendah Lemak & Karbo,0.1,0.0097,8.71,40.0,74.84,0,0
253,92.0,4.0,3.6,10.9,Daun Kasbi/Singkong Karet Segar,Sedang,0.043,0.0387,34.84,17.2,46.88,0,0
254,59.0,4.8,1.0,11.0,Daun Katuk,Rendah Lemak & Karbo,0.08,0.0167,15.0,32.0,73.33,0,0
255,53.0,5.3,0.9,9.1,Daun Katuk Rebus,Rendah Lemak & Karbo,0.0981,0.0167,15.0,39.26,67.41,0,1
256,59.0,6.4,1.0,9.9,Daun Katuk Segar,Rendah Lemak & Karbo,0.1067,0.0167,15.0,42.67,66.0,0,1
257,47.0,5.0,0.5,8.5,Daun Kecipir,Rendah Lemak & Karbo,0.1042,0.0104,9.38,41.67,70.83,0,1
258,59.0,2.8,0.3,13.4,Daun Kedondong,Rendah Lemak & Karbo,0.0467,0.005,4.5,18.67,89.33,0,0
259,82.0,6.7,1.7,14.3,Daun Kelor,Rendah Lemak & Karbo,0.0807,0.0205,18.43,32.29,68.92,0,1
260,61.0,6.1,0.9,10.0,Daun Kelor Rebus,Rendah Lemak & Karbo,0.0984,0.0145,13.06,39.35,64.52,0,1
261,46.0,4.0,0.5,8.9,Daun Kemangi,Rendah Lemak & Karbo,0.0851,0.0106,9.57,34.04,75.74,0,0
262,45.0,3.7,0.5,6.6,Daun Kenikir Segar,Rendah Lemak & Karbo,0.0804,0.0109,9.78,32.17,57.39,0,0
263,48.0,4.5,0.8,9.1,Daun Kesum Segar,Rendah Lemak & Karbo,0.0918,0.0163,14.69,36.73,74.29,0,0
264,22.0,2.1,0.5,3.6,Daun Kol Sawi Segar,Rendah Lemak & Karbo,0.0913,0.0217,19.57,36.52,62.61,0,0
265,23.0,3.0,0.3,3.7,Daun Koro,Rendah Lemak & Karbo,0.125,0.0125,11.25,50.0,61.67,0,0
266,51.0,2.5,1.1,8.0,Daun Kubis Segar,Rendah Lemak & Karbo,0.0481,0.0212,19.04,19.23,61.54,0,0
267,14.0,1.3,0.3,2.3,Daun Kumak,Rendah Lemak & Karbo,0.0867,0.02,18.0,34.67,61.33,0,0
268,60.0,4.0,0.4,4.7,Daun Labu Siam,Rendah Lemak & Karbo,0.0656,0.0066,5.9,26.23,30.82,0,0
269,30.0,3.6,0.6,4.5,Daun Labu Waluh,Rendah Lemak & Karbo,0.1161,0.0194,17.42,46.45,58.06,0,0
270,87.0,8.3,1.8,14.4,Daun Lamtoro Segar,Rendah Lemak & Karbo,0.0943,0.0205,18.41,37.73,65.45,0,1
271,76.0,2.8,0.2,15.8,Daun Leilem Segar,Rendah Lemak,0.0364,0.0026,2.34,14.55,82.08,0,0
272,45.0,4.7,0.5,8.1,Daun Leunca,Rendah Lemak & Karbo,0.1022,0.0109,9.78,40.87,70.43,0,0
273,30.0,2.3,0.4,5.8,Daun Lobak,Rendah Lemak & Karbo,0.0742,0.0129,11.61,29.68,74.84,0,0
274,40.0,3.0,0.8,7.4,Daun Lompong Tales,Rendah Lemak & Karbo,0.0732,0.0195,17.56,29.27,72.2,0,0
275,54.0,3.7,0.3,11.8,Daun Mangkokan,Rendah Lemak & Karbo,0.0673,0.0055,4.91,26.91,85.82,0,0
276,71.0,6.8,1.6,11.5,Daun Matel Ambon Segar,Rendah Lemak & Karbo,0.0944,0.0222,20.0,37.78,63.89,0,1
277,99.0,5.0,1.3,21.3,Daun Melinjo,Rendah Lemak,0.05,0.013,11.7,20.0,85.2,0,1
278,63.0,3.8,1.5,11.5,Daun Mengkudu Kukus,Rendah Lemak & Karbo,0.0594,0.0234,21.09,23.75,71.88,0,0
279,166.0,1.7,0.5,38.8,Daun Ndusuk Segar,Rendah Lemak,0.0102,0.003,2.69,4.07,92.93,0,0
280,22.0,1.0,0.1,5.3,Daun Oyong,Rendah Lemak & Karbo,0.0435,0.0043,3.91,17.39,92.17,0,0
281,22.0,1.0,0.1,5.3,Daun Oyong Segar,Rendah Lemak & Karbo,0.0435,0.0043,3.91,17.39,92.17,0,0
282,35.0,4.0,0.3,6.4,Daun Pakis,Rendah Lemak & Karbo,0.1111,0.0083,7.5,44.44,71.11,0,0
283,54.0,2.2,3.6,3.1,Daun Pakis Longgiho Segar,Sedang,0.04,0.0655,58.91,16.0,22.55,0,0
284,39.0,4.5,0.4,6.9,Daun Pakis Segar,Rendah Lemak & Karbo,0.1125,0.01,9.0,45.0,69.0,0,0
285,53.0,3.4,1.2,7.2,Daun Pakis Wambateu Segar,Rendah Lemak & Karbo,0.063,0.0222,20.0,25.19,53.33,0,0
286,29.0,3.4,0.1,6.5,Daun Paku Segar,Rendah Lemak & Karbo,0.1133,0.0033,3.0,45.33,86.67,0,0
287,104.0,3.9,0.6,17.9,Daun Pangisegar,Rendah Lemak,0.0371,0.0057,5.14,14.86,68.19,0,0
288,49.0,2.7,1.0,8.4,Daun Pare Segar,Rendah Lemak & Karbo,0.054,0.02,18.0,21.6,67.2,0,0
289,87.0,8.0,2.0,11.9,Daun Pepaya Segar,Rendah Lemak & Karbo,0.0909,0.0227,20.45,36.36,54.09,0,1
290,128.0,12.0,6.5,12.4,Daun Pete Cina,Sedang,0.093,0.0504,45.35,37.21,38.45,0,1
291,37.0,2.5,0.8,6.9,Daun Poh-Pohan,Rendah Lemak & Karbo,0.0658,0.0211,18.95,26.32,72.63,0,0
292,301.0,14.2,10.9,49.0,Daun Salam  Bubuk,Sedang,0.047,0.0361,32.48,18.81,64.9,1,0
293,62.0,4.0,0.5,10.5,Daun Selasih Segar,Rendah Lemak & Karbo,0.0635,0.0079,7.14,25.4,66.67,0,0
294,45.0,4.4,8.0,0.5,Daun Semanggi,Sedang,0.0957,0.1739,156.52,38.26,4.35,0,0
295,45.0,4.4,0.5,8.5,Daun Semanggi Segar,Rendah Lemak & Karbo,0.0957,0.0109,9.78,38.26,73.91,0,0
296,53.0,3.2,2.5,7.6,Daun Simpur Segar,Rendah Lemak & Karbo,0.0593,0.0463,41.67,23.7,56.3,0,0
297,68.0,2.0,1.0,15.2,Daun Singkil Segar,Rendah Lemak,0.029,0.0145,13.04,11.59,88.12,0,0
298,73.0,6.8,1.2,13.0,Daun Singkong,Rendah Lemak & Karbo,0.0919,0.0162,14.59,36.76,70.27,0,1
299,144.0,12.7,1.2,25.2,Daun Singkong Ambon Segar,"Tinggi Protein, Rendah Lemak",0.0876,0.0083,7.45,35.03,69.52,0,1
300,50.0,6.2,1.1,7.1,Daun Singkong Ampenan Segar,Rendah Lemak & Karbo,0.1216,0.0216,19.41,48.63,55.69,0,1
301,74.0,6.3,0.7,10.7,Daun Singkong Kopang Segar,Rendah Lemak & Karbo,0.084,0.0093,8.4,33.6,57.07,0,1
302,55.0,4.0,0.5,8.5,Daun Singkong Lodeh,Rendah Lemak & Karbo,0.0714,0.0089,8.04,28.57,60.71,0,0
303,31.0,3.7,0.6,4.8,Daun Singkong Rebus,Rendah Lemak & Karbo,0.1156,0.0188,16.88,46.25,60.0,0,0
304,50.0,6.2,1.1,7.1,Daun Singkong Segar,Rendah Lemak & Karbo,0.1216,0.0216,19.41,48.63,55.69,0,1
305,36.0,2.6,0.9,6.1,Daun Sintrong,Rendah Lemak & Karbo,0.0703,0.0243,21.89,28.11,65.95,0,0
306,27.0,1.3,0.2,5.9,Daun Talas Rebus,Rendah Lemak & Karbo,0.0464,0.0071,6.43,18.57,84.29,0,0
307,59.0,3.0,0.4,13.5,Daun Talas Segar,Rendah Lemak & Karbo,0.05,0.0067,6.0,20.0,90.0,0,0
308,71.0,4.1,2.1,12.3,Daun Tales,Rendah Lemak & Karbo,0.0569,0.0292,26.25,22.78,68.33,0,0
309,27.0,1.3,0.2,5.9,Daun Tales Rebus,Rendah Lemak & Karbo,0.0464,0.0071,6.43,18.57,84.29,0,0
310,70.0,2.9,0.3,13.9,Daun Tespong Segar,Rendah Lemak & Karbo,0.0408,0.0042,3.8,16.34,78.31,0,0
311,47.0,2.8,0.4,10.4,Daun Ubi Jalar,Rendah Lemak & Karbo,0.0583,0.0083,7.5,23.33,86.67,0,0
312,56.0,3.1,0.3,13.0,Daun Ubi Jalar Kukus,Rendah Lemak & Karbo,0.0544,0.0053,4.74,21.75,91.23,0,0
313,62.0,3.7,0.3,11.1,Daun Ubi Kuning Segar,Rendah Lemak & Karbo,0.0587,0.0048,4.29,23.49,70.48,0,0
314,56.0,3.1,0.3,13.0,Daun Ubi Merah Kukus,Rendah Lemak & Karbo,0.0544,0.0053,4.74,21.75,91.23,0,0
315,48.0,3.0,0.3,10.8,Daun Ubi Merah Segar,Rendah Lemak & Karbo,0.0612,0.0061,5.51,24.49,88.16,0,0
316,46.0,2.8,0.2,8.2,Daun Ubi Putih Segar,Rendah Lemak & Karbo,0.0596,0.0043,3.83,23.83,69.79,0,0
317,55.0,1.7,0.1,11.9,Daun Ubi Tinta Segar,Rendah Lemak & Karbo,0.0304,0.0018,1.61,12.14,85.0,0,0
318,260.0,2.0,15.0,53.0,Deblo,Sedang,0.0077,0.0575,51.72,3.07,81.23,1,0
319,382.0,55.7,14.1,8.0,Dendeng Belut Goreng,Sedang,0.1454,0.0368,33.13,58.17,8.36,1,0
320,433.0,55.0,9.0,0.0,Dendeng Daging Sapi,Sedang,0.1267,0.0207,18.66,50.69,0.0,1,0
321,598.0,74.3,26.9,9.2,Dendeng Mujahir Goreng,Tinggi Protein & Lemak,0.124,0.0449,40.42,49.62,6.14,2,0
322,77.0,13.8,1.9,0.7,Dideh Darah Ayam,"Tinggi Protein, Rendah Lemak",0.1769,0.0244,21.92,70.77,3.59,0,1
323,104.0,21.9,1.1,0.0,Dideh Darah Sapi,"Tinggi Protein, Rendah Lemak",0.2086,0.0105,9.43,83.43,0.0,0,1
324,248.0,10.0,2.3,40.9,Djibokum Masakan,"Tinggi Protein, Rendah Lemak",0.0402,0.0092,8.31,16.06,65.7,0,1
325,395.0,3.0,5.7,81.2,Dodol,Sedang,0.0076,0.0144,12.95,3.03,82.02,0,0
326,298.0,3.7,2.1,65.9,Dodol Bali,Rendah Lemak,0.0124,0.007,6.32,4.95,88.16,0,0
327,368.0,2.6,8.6,70.0,Dodol Banjarmasin,Sedang,0.007,0.0233,20.98,2.82,75.88,1,0
328,348.0,0.4,3.8,76.1,Dodol Galamai,Sedang,0.0011,0.0109,9.8,0.46,87.22,0,0
329,331.0,1.9,7.6,63.8,Dodol Kedondong,Sedang,0.0057,0.0229,20.6,2.29,76.87,0,0
330,373.0,4.3,16.5,51.9,Dodol Manado,Tinggi Lemak,0.0115,0.0441,39.71,4.6,55.51,2,0
331,17.5,3.3,2.3,39.5,Dodonkol,Rendah Lemak,0.1784,0.1243,111.89,71.35,854.05,0,0
332,317.0,15.7,27.7,0.0,Domba Daging Gemuk Segar,Tinggi Protein & Lemak,0.0494,0.0871,78.4,19.75,0.0,2,0
333,202.0,17.1,14.8,0.0,Domba Daging Kurus  Segar,Sedang,0.0842,0.0729,65.62,33.69,0.0,1,0
334,100.0,16.6,3.3,1.0,Domba Ginjal Segar,Sedang,0.1644,0.0327,29.41,65.74,3.96,0,1
335,63.0,1.0,0.2,16.1,Duku,Rendah Lemak,0.0156,0.0031,2.81,6.25,100.63,0,0
336,134.0,2.5,3.0,28.0,Durian,Rendah Lemak,0.0185,0.0222,20.0,7.41,82.96,0,0
337,80.0,0.5,0.6,18.2,Duwet Segar,Rendah Lemak,0.0062,0.0074,6.67,2.47,89.88,0,0
338,18.0,1.0,0.2,3.8,Eceng Gondok,Rendah Lemak & Karbo,0.0526,0.0105,9.47,21.05,80.0,0,0
339,98.0,1.4,0.2,25.4,Embacang,Rendah Lemak,0.0141,0.002,1.82,5.66,102.63,0,0
340,248.0,36.2,6.9,10.1,Empal (Daging) Goreng Masakan,Sedang,0.1454,0.0277,24.94,58.15,16.22,0,1
341,590.0,18.5,57.0,0.0,Empal Goreng,Tinggi Protein & Lemak,0.0313,0.0964,86.8,12.52,0.0,2,0
342,345.0,12.0,1.5,71.5,Emping (Kerupuk Melinjo),"Tinggi Protein, Rendah Lemak",0.0347,0.0043,3.9,13.87,82.66,0,0
343,403.0,10.6,2.2,85.3,Emping Beras,"Tinggi Protein, Rendah Lemak",0.0262,0.0054,4.9,10.5,84.46,0,0
344,355.0,17.8,4.6,60.7,Emping Komak,Sedang,0.05,0.0129,11.63,20.0,68.2,0,0
345,122.0,3.5,4.5,17.5,Encung Asam Segar,Sedang,0.0285,0.0366,32.93,11.38,56.91,0,0
346,538.0,13.6,30.3,52.6,Enting-Enting Gepuk Hello Kity,Tinggi Lemak,0.0252,0.0562,50.59,10.09,39.04,2,0
347,524.0,13.3,29.2,52.0,Enting-Enting Gepuk Kacang Tanah,Tinggi Lemak,0.0253,0.0556,50.06,10.13,39.62,2,0
348,565.0,18.2,38.4,36.8,Enting-Enting Wijen,Tinggi Protein & Lemak,0.0322,0.0678,61.06,12.86,26.01,2,0
349,70.0,0.6,0.0,18.9,Erbis,Rendah Lemak,0.0085,0.0,0.0,3.38,106.48,0,0
350,210.0,4.0,12.5,20.6,Es Krim,Sedang,0.019,0.0592,53.32,7.58,39.05,1,0
351,156.7,3.0,1.7,32.7,Es Krim (Coconut Milk),Rendah Lemak,0.019,0.0108,9.7,7.61,82.94,0,0
352,152.0,0.0,0.0,37.6,Es Mambo,Rendah Lemak,0.0,0.0,0.0,0.0,98.3,0,0
353,44.8,0.0,0.0,11.3,Es Sirup,Rendah Lemak & Karbo,0.0,0.0,0.0,0.0,98.69,0,0
354,270.0,12.3,15.9,19.3,Fillet O-Fish,Tinggi Lemak,0.0454,0.0587,52.8,18.15,28.49,2,0
355,322.0,2.4,0.6,76.6,Gadeng/Gadung Kering,Rendah Lemak,0.0074,0.0019,1.67,2.97,94.86,0,0
356,137.0,6.1,3.2,21.0,Gado-Gado,Sedang,0.0442,0.0232,20.87,17.68,60.87,0,1
357,88.0,0.8,0.3,20.9,Gadung Kukus,Rendah Lemak,0.009,0.0034,3.03,3.6,93.93,0,0
358,101.0,2.1,0.2,23.2,Gadung Mentah,Rendah Lemak,0.0206,0.002,1.76,8.24,90.98,0,0
359,88.0,0.6,0.3,20.9,Gadung Ubi Kukus,Rendah Lemak,0.0067,0.0034,3.03,2.7,93.93,0,0
360,100.0,0.9,0.3,23.5,Gadung Ubi Segar,Rendah Lemak,0.0089,0.003,2.67,3.56,93.07,0,0
361,18.0,0.8,0.2,4.1,Gambas (Oyong),Rendah Lemak & Karbo,0.0421,0.0105,9.47,16.84,86.32,0,0
362,13.0,0.3,0.6,1.6,Gambas Lodeh,Rendah Lemak & Karbo,0.0214,0.0429,38.57,8.57,45.71,0,0
363,68.0,0.7,0.1,18.0,Gandaria,Rendah Lemak,0.0101,0.0014,1.3,4.06,104.35,0,0
